0.0,1.5,0.0
1.245130898952484,1.4960195098936557,0.0
2.4786341657385216,1.4825334304912414,0.0
3.700618384788803,1.4596305295648466,0.0
4.911191126520296,1.427398745930342,0.0
6.1104589568055925,1.385925197188572,0.0
7.298527446353829,1.3352961873942557,0.0
8.475501180004004,1.2755972146532735,0.0
9.641483765931504,1.2069129786490047,0.0
10.796577844768663,1.1293273880983818,0.0
11.940885098640143,1.0429235681383164,0.0
13.07450626011394,0.9477838676431465,0.0
14.197541121068808,0.8439898664737506,0.0
15.310088541478857,0.7316223826589662,0.0
16.412246458116137,0.6107614795099437,0.0
17.50411189317194,0.48148647266806444,0.0
18.5857809627976,0.34387593708704045,0.0
19.65734888556552,0.1980077139498135,0.0
20.718909990851202,0.04395891752085945,0.0
21.770557727137003,-0.11819405806549665,0.0
